AL|049|01109
AL|050|01005
AL|051|01023
AL|052|01129
AL|053|01025
AL|054|01131
AL|055|01099
AL|056|01035
AL|057|01013
AL|058|01041
AL|059|01053
AL|060|01039
AL|065|01031
AL|066|01045
AL|067|01067
AL|068|01061
AL|069|01069
AL|261|01097
AL|262|01003
AL|263|01097
AL|264|01003
AL|265|01097
AL|266|01003
AR|001|05007
AR|002|05015
AR|004|05089
AR|005|05005
AR|006|05049
AR|007|05135
AR|008|05121
AR|009|05021
AR|010|05143
AR|011|05087
AR|014|05137
AR|015|05065
AR|016|05063
AR|017|05075
AR|018|05055
AR|024|05023
AR|025|05067
AR|026|05031
AR|027|05111
AR|028|05093
AR|031|05029
AR|032|05045
AR|033|05145
AR|034|05147
AR|035|05037
AR|036|05035
AR|039|05105
AR|042|05051
AR|043|05125
AR|044|05119
AR|045|05085
AR|046|05117
AR|047|05095
AR|048|05123
AR|049|05077
AR|050|05133
AR|051|05061
AR|052|05109
AR|053|05019
AR|054|05059
AR|055|05053
AR|056|05069
AR|057|05001
AR|058|05107
AR|059|05081
AR|060|05057
AR|061|05099
AR|062|05039
AR|063|05025
AR|064|05079
AR|065|05041
AR|066|05103
AR|067|05013
AR|068|05011
AR|069|05043
AR|070|05091
AR|071|05073
AR|072|05027
AR|073|05139
AR|074|05003
AR|075|05017
AR|103|05009
AR|112|05101
AR|113|05129
AR|119|05033
AR|120|05047
AR|121|05071
AR|122|05115
AR|123|05141
AR|129|05131
AR|130|05083
AR|137|05127
AR|138|05149
AR|140|05113
AR|141|05097
AR|203|05009
AR|212|05101
AR|213|05129
AR|219|05033
AR|220|05047
AR|221|05071
AR|222|05115
AR|223|05141
AR|229|05131
AR|230|05083
AR|237|05127
AR|238|05149
AR|240|05113
AR|241|05097
AR|313|05129
AR|340|05113
AR|341|05097
AS|001|60010
AS|001|60050
AS|002|60020
AS|003|60040
AS|004|60030
AZ|101|04015
AZ|102|04015
AZ|104|04005
AZ|105|04005
AZ|106|04005
AZ|107|04005
AZ|108|04025
AZ|109|04005
AZ|109|04017
AZ|110|04001
AZ|110|04017
AZ|111|04001
AZ|112|04005
AZ|113|04017
AZ|114|04001
AZ|115|04005
AZ|116|04005
AZ|116|04017
AZ|117|04001
AZ|117|04017
AZ|118|04007
AZ|131|04012
AZ|131|04027
AZ|132|04012
AZ|132|04013
AZ|132|04021
AZ|132|04027
AZ|133|04007
AZ|133|04013
AZ|133|04021
AZ|137|04025
AZ|138|04005
AZ|138|04025
AZ|139|04001
AZ|139|04017
AZ|140|04001
AZ|140|04005
AZ|140|04017
AZ|150|04019
AZ|150|04021
AZ|151|04003
AZ|151|04009
AZ|151|04019
AZ|151|04021
AZ|151|04023
AZ|152|04003
AZ|152|04009
AZ|152|04011
AZ|152|04021
AZ|153|04009
AZ|153|04011
AZ|154|04003
AZ|154|04009
AZ|154|04019
AZ|154|04023
CA|006|06075
CA|121|06089
CA|122|06089
CA|123|06089
CA|124|06089
CA|125|06089
CA|126|06089
CA|127|06089
CA|128|06035
CA|128|06063
CA|128|06089
CA|128|06103
CA|129|06007
CA|129|06063
CA|129|06103
CA|130|06007
CA|130|06063
CA|130|06103
CA|131|06057
CA|131|06061
CA|131|06115
CA|132|06057
CA|132|06061
CA|132|06091
CA|132|06115
CA|133|06057
CA|133|06061
CA|133|06091
CA|134|06005
CA|134|06017
CA|135|06005
CA|135|06017
CA|136|06003
CA|136|06005
CA|136|06017
CA|137|06009
CA|137|06109
CA|138|06009
CA|138|06109
CA|139|06003
CA|139|06009
CA|139|06109
CA|140|06103
CA|141|06103
CA|142|06103
CA|143|06011
CA|143|06021
CA|144|06021
CA|145|06021
CA|146|06007
CA|147|06011
CA|147|06021
CA|148|06011
CA|149|06011
CA|150|06057
CA|150|06061
CA|150|06101
CA|150|06115
CA|151|06095
CA|151|06113
CA|152|06095
CA|152|06113
CA|153|06095
CA|153|06113
CA|154|06005
CA|154|06017
CA|154|06061
CA|154|06067
CA|154|06113
CA|155|06095
CA|156|06095
CA|157|06067
CA|158|06077
CA|159|06077
CA|160|06077
CA|161|06009
CA|161|06099
CA|161|06109
CA|162|06077
CA|162|06099
CA|163|06099
CA|164|06099
CA|226|06027
CA|226|06107
CA|227|06027
CA|228|06071
CA|229|06071
CA|230|06065
CA|230|06071
CA|231|06025
CA|231|06065
CA|232|06025
CA|232|06065
CA|238|06083
CA|243|06073
CA|248|06065
CA|248|06071
CA|250|06073
CA|255|06065
CA|255|06071
CA|256|06065
CA|257|06059
CA|257|06065
CA|257|06073
CA|258|06073
CA|260|06071
CA|261|06065
CA|262|06073
CA|265|06065
CA|270|06049
CA|271|06035
CA|271|06063
CA|271|06091
CA|272|06017
CA|272|06057
CA|272|06061
CA|272|06091
CA|272|32005
CA|272|32031
CA|272|32510
CA|274|06039
CA|274|06051
CA|278|06035
CA|280|06093
CA|281|06093
CA|282|06093
CA|284|06093
CA|285|06049
CA|287|06037
CA|288|06037
CA|298|06029
CA|299|06029
CA|340|06079
CA|341|06079
CA|342|06079
CA|343|06079
CA|344|06079
CA|345|06079
CA|346|06083
CA|347|06083
CA|348|06083
CA|349|06083
CA|350|06083
CA|351|06083
CA|352|06083
CA|352|06111
CA|353|06083
CA|354|06111
CA|355|06111
CA|356|06111
CA|357|06111
CA|358|06111
CA|362|06037
CA|366|06037
CA|367|06037
CA|368|06037
CA|369|06037
CA|369|06111
CA|370|06037
CA|371|06037
CA|372|06037
CA|373|06037
CA|374|06111
CA|375|06037
CA|375|06111
CA|376|06111
CA|377|06111
CA|378|06037
CA|379|06037
CA|380|06037
CA|381|06037
CA|382|06037
CA|383|06037
CA|401|06015
CA|402|06015
CA|403|06023
CA|403|06093
CA|404|06023
CA|405|06023
CA|406|06023
CA|407|06023
CA|408|06023
CA|409|06105
CA|410|06105
CA|411|06105
CA|412|06105
CA|413|06045
CA|414|06045
CA|415|06045
CA|416|06045
CA|417|06045
CA|418|06033
CA|419|06033
CA|420|06033
CA|421|06033
CA|502|06041
CA|503|06097
CA|504|06055
CA|504|06097
CA|505|06041
CA|505|06097
CA|506|06041
CA|506|06055
CA|506|06097
CA|508|06001
CA|508|06013
CA|508|06081
CA|508|06085
CA|509|06081
CA|509|06087
CA|510|06001
CA|510|06013
CA|512|06081
CA|512|06085
CA|512|06087
CA|513|06085
CA|514|06085
CA|515|06001
CA|515|06013
CA|516|06053
CA|517|06053
CA|518|06053
CA|518|06069
CA|528|06053
CA|528|06069
CA|529|06087
CA|530|06053
CA|548|06037
CA|549|06083
CA|550|06083
CA|552|06059
CA|554|06059
CA|579|06019
CA|579|06029
CA|579|06031
CA|579|06047
CA|580|06019
CA|580|06029
CA|580|06031
CA|580|06039
CA|580|06043
CA|580|06047
CA|580|06107
CA|590|06019
CA|590|06039
CA|590|06043
CA|591|06029
CA|591|06107
CA|592|06019
CA|592|06039
CA|592|06043
CA|592|06109
CA|593|06019
CA|594|06019
CA|594|06107
CA|595|06029
CA|595|06107
CA|596|06029
CA|597|06029
CO|200|08081
CO|201|08103
CO|201|08107
CO|202|08081
CO|202|08103
CO|203|08045
CO|203|08077
CO|205|08037
CO|205|08045
CO|205|08077
CO|205|08097
CO|207|08033
CO|207|08067
CO|207|08083
CO|207|08113
CO|211|08057
CO|212|08013
CO|212|08019
CO|212|08047
CO|212|08049
CO|212|08059
CO|212|08093
CO|212|08117
CO|213|08049
CO|213|08117
CO|214|08093
CO|215|08013
CO|215|08069
CO|216|08019
CO|216|08035
CO|216|08047
CO|216|08059
CO|216|08093
CO|217|08049
CO|217|08057
CO|218|08013
CO|218|08049
CO|218|08057
CO|218|08069
CO|220|08015
CO|220|08065
CO|221|08041
CO|221|08119
CO|222|08043
CO|223|08021
CO|223|08079
CO|223|08105
CO|223|08109
CO|224|08003
CO|224|08021
CO|224|08023
CO|224|08105
CO|224|08109
CO|225|08003
CO|225|08023
CO|225|08027
CO|225|08043
CO|225|08055
CO|225|08071
CO|225|08101
CO|225|08109
CO|226|08041
CO|227|08041
CO|228|08101
CO|229|08055
CO|230|08071
CO|231|08025
CO|232|08089
CO|233|08071
CO|234|08061
CO|235|08011
CO|236|08099
CO|237|08009
CO|238|08069
CO|238|08123
CO|239|08013
CO|239|08014
CO|239|08059
CO|240|08001
CO|240|08005
CO|240|08014
CO|240|08031
CO|240|08035
CO|241|08005
CO|241|08035
CO|241|08039
CO|242|08123
CO|243|08123
CO|244|08087
CO|245|08001
CO|245|08005
CO|246|08039
CO|246|08073
CO|247|08039
CO|247|08073
CO|248|08075
CO|249|08121
CO|250|08115
CO|251|08095
CO|252|08125
CO|253|08063
CO|254|08017
CO|290|08085
CO|290|08113
CO|291|08051
CO|291|08053
CO|291|08085
CO|291|08091
CO|291|08113
CO|292|08029
CO|292|08051
CO|292|08085
CO|292|08091
CO|293|08029
CO|293|08051
CO|293|08053
CO|294|08033
CO|294|08083
CO|294|08113
CO|295|08007
CO|295|08053
CO|295|08067
CO|295|08111
CT|001|09005
CT|002|09003
CT|003|09013
CT|004|09015
CT|005|09001
CT|006|09009
CT|007|09007
CT|008|09011
CT|009|09001
CT|010|09009
CT|011|09007
CT|012|09011
CT|013|09005
DC|001|11001
DE|001|10003
DE|002|10001
DE|003|10005
DE|004|10005
FL|007|12131
FL|008|12131
FL|009|12059
FL|010|12133
FL|011|12063
FL|012|12005
FL|013|12013
FL|014|12045
FL|015|12037
FL|015|12045
FL|016|12039
FL|017|12073
FL|018|12065
FL|019|12079
FL|021|12121
FL|023|12003
FL|024|12089
FL|027|12129
FL|028|12123
FL|029|12067
FL|030|12125
FL|031|12007
FL|034|12029
FL|035|12041
FL|038|12035
FL|041|12127
FL|043|12119
FL|044|12069
FL|045|12095
FL|046|12117
FL|050|12103
FL|052|12105
FL|053|12097
FL|056|12049
FL|057|12055
FL|058|12093
FL|061|12027
FL|068|12099
FL|069|12021
FL|071|12011
FL|072|12011
FL|073|12086
FL|074|12086
FL|075|12087
FL|076|12087
FL|077|12087
FL|078|12087
FL|108|12131
FL|112|12005
FL|114|12045
FL|115|12037
FL|118|12065
FL|120|12047
FL|124|12089
FL|125|12031
FL|127|12129
FL|128|12123
FL|132|12019
FL|134|12029
FL|136|12001
FL|137|12107
FL|138|12035
FL|139|12075
FL|140|12083
FL|141|12127
FL|142|12017
FL|144|12069
FL|148|12053
FL|149|12101
FL|151|12057
FL|154|12061
FL|155|12081
FL|159|12111
FL|160|12115
FL|162|12015
FL|163|12043
FL|164|12085
FL|165|12071
FL|166|12051
FL|167|12099
FL|168|12099
FL|170|12021
FL|172|12011
FL|173|12086
FL|174|12086
FL|201|12033
FL|202|12033
FL|203|12113
FL|204|12113
FL|205|12091
FL|206|12091
FL|220|12047
FL|225|12031
FL|232|12019
FL|233|12109
FL|236|12001
FL|237|12107
FL|239|12075
FL|240|12083
FL|242|12017
FL|247|12009
FL|248|12053
FL|249|12101
FL|251|12057
FL|254|12061
FL|255|12081
FL|259|12111
FL|260|12115
FL|262|12015
FL|263|12043
FL|264|12085
FL|265|12071
FL|266|12051
FL|267|12099
FL|270|12021
FL|322|12023
FL|325|12031
FL|326|12077
FL|333|12109
FL|340|12083
FL|347|12009
FL|370|12021
FL|422|12023
FL|425|12031
FL|426|12077
FL|433|12109
FL|447|12009
FL|522|12023
FL|533|12109
FL|547|12009
FL|633|12109
FL|647|12009
FL|747|12009
FM|001|64005
FM|011|64090
FM|012|64001
FM|013|64040
FM|014|64001
FM|015|64001
FM|016|64070
FM|017|64001
FM|018|64020
FM|021|64420
FM|022|64410
FM|023|64002
FM|024|64350
FM|025|64001
FM|026|64610
FM|031|64640
FM|032|64120
FM|033|64001
FM|034|64010
FM|035|64030
FM|036|64110
FM|037|64060
FM|038|64080
GA|001|13083
GA|002|13295
GA|003|13047
GA|004|13313
GA|005|13213
GA|006|13111
GA|007|13123
GA|008|13291
GA|009|13281
GA|010|13241
GA|011|13055
GA|012|13129
GA|013|13227
GA|014|13085
GA|015|13187
GA|016|13311
GA|017|13137
GA|018|13257
GA|019|13115
GA|020|13015
GA|021|13057
GA|022|13117
GA|023|13139
GA|024|13011
GA|025|13157
GA|026|13119
GA|027|13195
GA|028|13147
GA|029|13105
GA|030|13233
GA|031|13223
GA|032|13067
GA|033|13121
GA|034|13135
GA|035|13013
GA|036|13059
GA|037|13219
GA|038|13221
GA|039|13317
GA|040|13181
GA|041|13143
GA|042|13045
GA|043|13097
GA|044|13121
GA|045|13089
GA|046|13247
GA|047|13297
GA|048|13217
GA|049|13211
GA|050|13133
GA|051|13265
GA|052|13149
GA|053|13077
GA|054|13113
GA|055|13063
GA|056|13255
GA|057|13151
GA|058|13035
GA|059|13159
GA|060|13237
GA|061|13141
GA|062|13301
GA|063|13189
GA|064|13073
GA|065|13245
GA|066|13285
GA|067|13199
GA|068|13231
GA|069|13293
GA|070|13171
GA|071|13207
GA|072|13169
GA|073|13009
GA|074|13303
GA|075|13125
GA|076|13163
GA|077|13033
GA|078|13145
GA|079|13263
GA|080|13269
GA|081|13079
GA|082|13021
GA|083|13289
GA|084|13319
GA|085|13167
GA|086|13107
GA|087|13165
GA|088|13251
GA|089|13215
GA|090|13053
GA|091|13197
GA|092|13249
GA|093|13193
GA|094|13225
GA|095|13153
GA|096|13023
GA|097|13175
GA|098|13283
GA|099|13043
GA|100|13031
GA|101|13103
GA|102|13259
GA|103|13307
GA|104|13261
GA|105|13093
GA|106|13081
GA|107|13235
GA|108|13315
GA|109|13091
GA|110|13271
GA|111|13309
GA|112|13209
GA|113|13279
GA|114|13267
GA|115|13109
GA|120|13239
GA|121|13061
GA|122|13243
GA|123|13037
GA|124|13273
GA|125|13095
GA|126|13177
GA|127|13321
GA|128|13287
GA|129|13277
GA|130|13017
GA|131|13155
GA|132|13069
GA|133|13161
GA|134|13005
GA|135|13001
GA|136|13305
GA|137|13183
GA|142|13099
GA|143|13201
GA|144|13007
GA|145|13205
GA|146|13071
GA|147|13075
GA|148|13019
GA|149|13003
GA|151|13229
GA|152|13025
GA|153|13127
GA|154|13127
GA|155|13253
GA|156|13087
GA|157|13131
GA|158|13275
GA|159|13027
GA|160|13185
GA|161|13173
GA|162|13101
GA|163|13065
GA|165|13039
GA|166|13039
GA|216|13029
GA|217|13029
GA|218|13051
GA|219|13051
GA|238|13179
GA|239|13179
GA|239|13191
GA|240|13191
GA|241|13191
GA|250|13299
GA|264|13049
GA|350|13299
GA|364|13049
GU|001|66010
HI|301|15007
HI|302|15007
HI|303|15007
HI|304|15007
HI|305|15007
HI|306|15007
HI|307|15003
HI|308|15003
HI|309|15003
HI|310|15003
HI|311|15003
HI|312|15003
HI|313|15003
HI|314|15003
HI|315|15003
HI|316|15003
HI|317|15009
HI|318|15009
HI|319|15009
HI|320|15009
HI|321|15009
HI|322|15009
HI|323|15009
HI|324|15009
HI|325|15009
HI|326|15009
HI|327|15009
HI|328|15009
HI|329|15009
HI|330|15009
HI|331|15009
HI|332|15009
HI|333|15009
HI|334|15009
HI|335|15009
HI|336|15001
HI|337|15001
HI|338|15001
HI|339|15001
HI|340|15001
HI|341|15001
HI|342|15001
HI|343|15001
IA|001|19119
IA|002|19143
IA|003|19059
IA|004|19063
IA|005|19109
IA|006|19189
IA|007|19195
IA|008|19131
IA|009|19089
IA|010|19191
IA|011|19005
IA|012|19167
IA|013|19141
IA|014|19041
IA|015|19147
IA|016|19081
IA|017|19033
IA|018|19067
IA|019|19037
IA|020|19149
IA|021|19035
IA|022|19021
IA|023|19151
IA|024|19091
IA|025|19197
IA|026|19069
IA|027|19023
IA|028|19017
IA|029|19065
IA|030|19043
IA|031|19193
IA|032|19093
IA|033|19161
IA|034|19025
IA|035|19187
IA|036|19079
IA|037|19083
IA|038|19075
IA|039|19013
IA|040|19019
IA|041|19055
IA|042|19061
IA|043|19133
IA|044|19047
IA|045|19027
IA|046|19073
IA|047|19015
IA|048|19169
IA|049|19127
IA|050|19171
IA|051|19011
IA|052|19113
IA|053|19105
IA|054|19097
IA|055|19085
IA|056|19165
IA|057|19009
IA|058|19077
IA|059|19049
IA|060|19153
IA|061|19099
IA|062|19157
IA|063|19095
IA|064|19103
IA|065|19031
IA|066|19045
IA|067|19139
IA|068|19163
IA|069|19155
IA|070|19029
IA|071|19001
IA|072|19121
IA|073|19181
IA|074|19125
IA|075|19123
IA|076|19107
IA|077|19183
IA|078|19115
IA|079|19129
IA|080|19137
IA|081|19003
IA|082|19175
IA|083|19039
IA|084|19117
IA|085|19135
IA|086|19179
IA|087|19101
IA|088|19087
IA|089|19057
IA|090|19071
IA|091|19145
IA|092|19173
IA|093|19159
IA|094|19053
IA|095|19185
IA|096|19007
IA|097|19051
IA|098|19177
IA|099|19111
ID|101|16009
ID|101|16017
ID|101|16021
ID|101|16055
ID|101|16079
ID|102|16035
ID|102|16049
ID|102|16057
ID|102|16061
ID|102|16069
ID|103|16035
ID|103|16049
ID|400|16003
ID|400|16015
ID|400|16045
ID|400|16075
ID|400|16087
ID|401|16003
ID|401|16049
ID|401|16085
ID|401|16087
ID|402|16049
ID|402|16085
ID|403|16015
ID|403|16045
ID|403|16085
ID|410|16005
ID|410|16011
ID|410|16013
ID|410|16019
ID|410|16023
ID|410|16029
ID|410|16033
ID|410|16037
ID|410|16043
ID|410|16051
ID|410|16065
ID|410|16077
ID|410|16081
ID|411|16019
ID|411|16033
ID|411|16043
ID|411|16059
ID|411|16065
ID|411|16081
ID|411|56039
ID|413|16005
ID|413|16007
ID|413|16011
ID|413|16019
ID|413|16029
ID|413|16041
ID|413|16071
ID|413|16077
ID|420|16001
ID|420|16015
ID|420|16027
ID|420|16039
ID|420|16045
ID|420|16075
ID|421|16015
ID|421|16025
ID|421|16039
ID|422|16013
ID|422|16015
ID|422|16037
ID|423|16073
ID|424|16039
ID|424|16047
ID|424|16053
ID|424|16063
ID|424|16073
ID|424|16083
ID|425|16013
ID|425|16023
ID|425|16053
ID|425|16063
ID|425|16067
ID|425|16077
ID|426|16073
ID|426|16083
ID|427|16031
ID|427|16077
ID|427|16083
ID|475|16037
ID|475|16049
ID|475|16059
ID|475|16085
ID|476|16023
ID|476|16037
ID|476|16059
IL|001|17085
IL|002|17177
IL|003|17201
IL|004|17007
IL|005|17111
IL|006|17097
IL|007|17015
IL|008|17141
IL|009|17195
IL|010|17103
IL|011|17037
IL|012|17089
IL|013|17043
IL|014|17031
IL|015|17161
IL|016|17073
IL|017|17011
IL|018|17155
IL|019|17099
IL|020|17093
IL|021|17063
IL|022|17197
IL|023|17091
IL|024|17131
IL|025|17071
IL|026|17187
IL|027|17095
IL|028|17175
IL|029|17143
IL|030|17123
IL|031|17203
IL|032|17105
IL|033|17075
IL|034|17067
IL|035|17109
IL|036|17057
IL|037|17179
IL|038|17113
IL|039|17053
IL|040|17169
IL|041|17125
IL|042|17107
IL|043|17039
IL|044|17147
IL|045|17019
IL|046|17183
IL|047|17017
IL|048|17129
IL|049|17171
IL|050|17137
IL|051|17167
IL|052|17021
IL|053|17115
IL|054|17139
IL|055|17041
IL|056|17029
IL|057|17045
IL|058|17061
IL|059|17117
IL|060|17135
IL|061|17173
IL|062|17035
IL|063|17023
IL|064|17005
IL|065|17051
IL|066|17049
IL|067|17079
IL|068|17033
IL|069|17027
IL|070|17121
IL|071|17025
IL|072|17159
IL|073|17101
IL|074|17189
IL|075|17081
IL|076|17191
IL|077|17047
IL|078|17185
IL|079|17157
IL|080|17145
IL|081|17055
IL|082|17065
IL|083|17193
IL|084|17077
IL|085|17199
IL|086|17165
IL|087|17059
IL|088|17181
IL|089|17087
IL|090|17151
IL|091|17069
IL|092|17003
IL|093|17153
IL|094|17127
IL|095|17001
IL|096|17009
IL|097|17149
IL|098|17013
IL|099|17083
IL|100|17119
IL|101|17163
IL|102|17133
IN|001|18089
IN|002|18127
IN|005|18039
IN|006|18087
IN|007|18151
IN|008|18113
IN|009|18033
IN|010|18111
IN|011|18073
IN|012|18149
IN|013|18131
IN|014|18099
IN|015|18049
IN|017|18183
IN|018|18003
IN|019|18007
IN|020|18181
IN|021|18015
IN|022|18017
IN|023|18103
IN|024|18169
IN|025|18069
IN|026|18179
IN|027|18001
IN|028|18171
IN|029|18157
IN|030|18023
IN|031|18067
IN|032|18053
IN|033|18009
IN|034|18075
IN|035|18045
IN|036|18107
IN|037|18011
IN|038|18159
IN|039|18057
IN|040|18095
IN|041|18035
IN|042|18135
IN|043|18165
IN|044|18121
IN|045|18133
IN|046|18063
IN|047|18097
IN|048|18059
IN|049|18065
IN|050|18177
IN|051|18167
IN|052|18021
IN|053|18119
IN|054|18109
IN|055|18081
IN|056|18145
IN|057|18139
IN|058|18041
IN|059|18161
IN|060|18153
IN|061|18055
IN|062|18105
IN|063|18013
IN|064|18005
IN|065|18031
IN|066|18047
IN|067|18083
IN|068|18027
IN|069|18101
IN|070|18093
IN|071|18071
IN|072|18079
IN|073|18137
IN|074|18029
IN|075|18115
IN|076|18117
IN|077|18175
IN|078|18143
IN|079|18077
IN|080|18155
IN|081|18051
IN|082|18125
IN|083|18037
IN|084|18025
IN|085|18129
IN|086|18163
IN|087|18173
IN|088|18147
IN|089|18123
IN|090|18061
IN|091|18043
IN|092|18019
IN|103|18091
IN|104|18141
IN|116|18085
IN|203|18091
IN|204|18141
IN|216|18085
KS|001|20023
KS|002|20153
KS|003|20039
KS|004|20137
KS|005|20147
KS|006|20183
KS|007|20089
KS|008|20157
KS|009|20201
KS|010|20117
KS|011|20131
KS|012|20013
KS|013|20181
KS|014|20193
KS|015|20179
KS|016|20065
KS|017|20163
KS|018|20141
KS|019|20123
KS|020|20029
KS|021|20027
KS|022|20161
KS|023|20149
KS|024|20085
KS|025|20005
KS|026|20087
KS|027|20199
KS|028|20109
KS|029|20063
KS|030|20195
KS|031|20051
KS|032|20167
KS|033|20105
KS|034|20143
KS|035|20041
KS|036|20061
KS|037|20127
KS|038|20197
KS|039|20177
KS|040|20045
KS|041|20071
KS|042|20203
KS|043|20171
KS|044|20101
KS|045|20135
KS|046|20165
KS|047|20009
KS|048|20053
KS|049|20169
KS|050|20159
KS|051|20113
KS|052|20115
KS|053|20017
KS|054|20111
KS|055|20139
KS|056|20059
KS|057|20121
KS|058|20031
KS|059|20003
KS|060|20107
KS|061|20075
KS|062|20093
KS|063|20055
KS|064|20083
KS|065|20145
KS|066|20185
KS|067|20155
KS|068|20079
KS|069|20015
KS|070|20073
KS|071|20207
KS|072|20001
KS|073|20011
KS|074|20187
KS|075|20067
KS|076|20081
KS|077|20069
KS|078|20057
KS|079|20047
KS|080|20097
KS|081|20151
KS|082|20095
KS|083|20173
KS|084|20129
KS|085|20189
KS|086|20175
KS|087|20119
KS|088|20025
KS|089|20033
KS|090|20007
KS|091|20077
KS|092|20191
KS|093|20035
KS|094|20049
KS|095|20205
KS|096|20133
KS|097|20037
KS|098|20019
KS|099|20125
KS|100|20099
KS|101|20021
KS|102|20043
KS|103|20103
KS|104|20209
KS|105|20091
KY|001|21075
KY|002|21105
KY|003|21039
KY|004|21007
KY|005|21145
KY|006|21083
KY|007|21139
KY|008|21157
KY|009|21035
KY|010|21055
KY|011|21143
KY|012|21221
KY|013|21033
KY|014|21225
KY|015|21233
KY|016|21107
KY|017|21047
KY|018|21101
KY|019|21059
KY|020|21149
KY|021|21177
KY|022|21219
KY|023|21091
KY|024|21027
KY|025|21163
KY|026|21183
KY|027|21085
KY|028|21093
KY|029|21029
KY|030|21111
KY|031|21185
KY|032|21223
KY|033|21103
KY|034|21211
KY|035|21073
KY|036|21209
KY|037|21097
KY|038|21215
KY|039|21005
KY|040|21239
KY|041|21067
KY|042|21017
KY|043|21181
KY|044|21069
KY|045|21179
KY|046|21229
KY|047|21167
KY|048|21113
KY|049|21049
KY|050|21173
KY|051|21011
KY|052|21205
KY|053|21123
KY|054|21155
KY|055|21021
KY|056|21079
KY|057|21151
KY|058|21065
KY|059|21197
KY|060|21165
KY|061|21031
KY|062|21061
KY|063|21099
KY|064|21087
KY|065|21217
KY|066|21045
KY|067|21137
KY|068|21203
KY|069|21109
KY|070|21141
KY|071|21227
KY|072|21213
KY|073|21003
KY|074|21009
KY|075|21171
KY|076|21169
KY|077|21001
KY|078|21207
KY|079|21199
KY|080|21125
KY|081|21057
KY|082|21053
KY|083|21231
KY|084|21147
KY|085|21235
KY|086|21121
KY|087|21013
KY|088|21095
KY|089|21041
KY|090|21077
KY|091|21015
KY|092|21117
KY|093|21037
KY|094|21187
KY|095|21081
KY|096|21191
KY|097|21023
KY|098|21201
KY|099|21161
KY|100|21135
KY|101|21089
KY|102|21043
KY|103|21019
KY|104|21063
KY|105|21127
KY|106|21175
KY|107|21115
KY|108|21237
KY|109|21153
KY|110|21071
KY|111|21129
KY|112|21025
KY|113|21119
KY|114|21189
KY|115|21193
KY|116|21051
KY|117|21131
KY|118|21133
KY|119|21159
KY|120|21195
LA|001|22017
LA|002|22015
LA|003|22119
LA|004|22027
LA|005|22061
LA|006|22111
LA|007|22067
LA|008|22123
LA|009|22035
LA|010|22031
LA|011|22081
LA|012|22013
LA|013|22049
LA|014|22073
LA|015|22083
LA|016|22065
LA|017|22085
LA|018|22069
